condition_id,tx_hash,block_time,source_provenance,makerAssetId,takerAssetId,makerAmountFilled,takerAmountFilled,ordering_key,matched_side,tx_hash_relation
0x8f08f282ea61a9a8ec2b22413e2a8764487eea351337fd14f4409ca34151dec7,0xdd682fc44ee1f27548dc10f88baedc038ca0697bd09c53990897ada43fa53947,1749934870.0,polymarket_polygon.ctfexchange_evt_orderfilled,0,71508481217075253633242510255608914759767530465405876068993106076736030574871,3999999,7843136,,side_1,DUNE_ONLY
0x8f08f282ea61a9a8ec2b22413e2a8764487eea351337fd14f4409ca34151dec7,0xdd682fc44ee1f27548dc10f88baedc038ca0697bd09c53990897ada43fa53947,1749934870.0,polymarket_polygon.ctfexchange_evt_orderfilled,0,48991736195478188402624113441181522209031772931978706832085598958658129270671,3843137,7843136,,side_0,DUNE_ONLY
0x8f08f282ea61a9a8ec2b22413e2a8764487eea351337fd14f4409ca34151dec7,0x1f11a920b126b76d63af47df44848c43578b8b49d1905d1f11235e9e7af7f366,1749935090.0,polymarket_polygon.ctfexchange_evt_orderfilled,0,48991736195478188402624113441181522209031772931978706832085598958658129270671,14999999,28846152,,side_0,OVERLAP
0x8f08f282ea61a9a8ec2b22413e2a8764487eea351337fd14f4409ca34151dec7,0x1f11a920b126b76d63af47df44848c43578b8b49d1905d1f11235e9e7af7f366,1749935090.0,polymarket_polygon.ctfexchange_evt_orderfilled,0,71508481217075253633242510255608914759767530465405876068993106076736030574871,13846153,28846152,,side_1,OVERLAP
0x8f08f282ea61a9a8ec2b22413e2a8764487eea351337fd14f4409ca34151dec7,0x4fde8be84bb73bf971a00909ea8116bc393232122e27c5f27f47f7155cd3cfea,1749934988.0,polymarket_polygon.ctfexchange_evt_orderfilled,0,71508481217075253633242510255608914759767530465405876068993106076736030574871,999999,1851850,,side_1,DUNE_ONLY
0x8f08f282ea61a9a8ec2b22413e2a8764487eea351337fd14f4409ca34151dec7,0x4fde8be84bb73bf971a00909ea8116bc393232122e27c5f27f47f7155cd3cfea,1749934988.0,polymarket_polygon.ctfexchange_evt_orderfilled,0,48991736195478188402624113441181522209031772931978706832085598958658129270671,851851,1851850,,side_0,DUNE_ONLY
0x8f08f282ea61a9a8ec2b22413e2a8764487eea351337fd14f4409ca34151dec7,0x0e4967cbee39cab50df7bcd4a8a9b1eac6787bc352ed51ff5690e61f2cdea117,1749935038.0,polymarket_polygon.ctfexchange_evt_orderfilled,0,71508481217075253633242510255608914759767530465405876068993106076736030574871,1999998,3773582,,side_1,DUNE_ONLY
0x8f08f282ea61a9a8ec2b22413e2a8764487eea351337fd14f4409ca34151dec7,0x0e4967cbee39cab50df7bcd4a8a9b1eac6787bc352ed51ff5690e61f2cdea117,1749935038.0,polymarket_polygon.ctfexchange_evt_orderfilled,0,48991736195478188402624113441181522209031772931978706832085598958658129270671,1773584,3773582,,side_0,DUNE_ONLY
0x8f08f282ea61a9a8ec2b22413e2a8764487eea351337fd14f4409ca34151dec7,0x78041ed3881db32152f507519d8509074abae3ef97268d00713dbf1d2a124a77,1749935126.0,polymarket_polygon.ctfexchange_evt_orderfilled,0,48991736195478188402624113441181522209031772931978706832085598958658129270671,8398000,16150000,,side_0,OVERLAP
0x8f08f282ea61a9a8ec2b22413e2a8764487eea351337fd14f4409ca34151dec7,0x78041ed3881db32152f507519d8509074abae3ef97268d00713dbf1d2a124a77,1749935126.0,polymarket_polygon.ctfexchange_evt_orderfilled,0,71508481217075253633242510255608914759767530465405876068993106076736030574871,7752000,16150000,,side_1,OVERLAP
0x8f08f282ea61a9a8ec2b22413e2a8764487eea351337fd14f4409ca34151dec7,0xa0d59b2c1bb8725c31fd3c659690f7859eadab61d10f88f6ff7fd4568c86477b,1749934940.0,polymarket_polygon.ctfexchange_evt_orderfilled,0,48991736195478188402624113441181522209031772931978706832085598958658129270671,4999999,9901959,,side_0,DUNE_ONLY
0x8f08f282ea61a9a8ec2b22413e2a8764487eea351337fd14f4409ca34151dec7,0xa0d59b2c1bb8725c31fd3c659690f7859eadab61d10f88f6ff7fd4568c86477b,1749934940.0,polymarket_polygon.ctfexchange_evt_orderfilled,0,71508481217075253633242510255608914759767530465405876068993106076736030574871,2401960,4901959,,side_1,DUNE_ONLY
0x8f08f282ea61a9a8ec2b22413e2a8764487eea351337fd14f4409ca34151dec7,0xa0d59b2c1bb8725c31fd3c659690f7859eadab61d10f88f6ff7fd4568c86477b,1749934940.0,polymarket_polygon.ctfexchange_evt_orderfilled,0,71508481217075253633242510255608914759767530465405876068993106076736030574871,2500000,5000000,,side_1,DUNE_ONLY
