condition_id,tx_hash,block_time,source_provenance,makerAssetId,takerAssetId,makerAmountFilled,takerAmountFilled,ordering_key,matched_side,tx_hash_relation
0x0cb2ceea234b5983a21b51186d52aede1f85e242a519123508ea18ac53a561c2,0x449a0fbe0a3e337fa9e30564bd5e87b54e09fae80ee4f8fdaecf399f9b771ae3,1747872736.0,polymarket_polygon.ctfexchange_evt_orderfilled,0,75733971725278593390564231138542512168823400487237894119484650583660636319558,4500000,10000000,,side_1,DUNE_ONLY
0x0cb2ceea234b5983a21b51186d52aede1f85e242a519123508ea18ac53a561c2,0x87d36ea9055f61f7ab1d1a629dcebfdf36eb08045d845d9456ad0ccd9dcffe43,1747872732.0,polymarket_polygon.ctfexchange_evt_orderfilled,0,75733971725278593390564231138542512168823400487237894119484650583660636319558,70500000,150000000,,side_1,DUNE_ONLY
0x0cb2ceea234b5983a21b51186d52aede1f85e242a519123508ea18ac53a561c2,0x87d36ea9055f61f7ab1d1a629dcebfdf36eb08045d845d9456ad0ccd9dcffe43,1747872732.0,polymarket_polygon.ctfexchange_evt_orderfilled,75733971725278593390564231138542512168823400487237894119484650583660636319558,0,150000000,70500000,,side_1,DUNE_ONLY
0x0cb2ceea234b5983a21b51186d52aede1f85e242a519123508ea18ac53a561c2,0x6a62cf42ffe747206c866d84d0df50347286da797e141eaa369309ee49b0e8bc,1747872596.0,polymarket_polygon.ctfexchange_evt_orderfilled,0,14435256600956461523169994922369526133793986263085343330506586915623100183027,77708400,133980000,,side_0,DUNE_ONLY
0x0cb2ceea234b5983a21b51186d52aede1f85e242a519123508ea18ac53a561c2,0x6a62cf42ffe747206c866d84d0df50347286da797e141eaa369309ee49b0e8bc,1747872596.0,polymarket_polygon.ctfexchange_evt_orderfilled,0,75733971725278593390564231138542512168823400487237894119484650583660636319558,56271600,133980000,,side_1,DUNE_ONLY
0x0cb2ceea234b5983a21b51186d52aede1f85e242a519123508ea18ac53a561c2,0x8a275654e4040ecc8515589554fb1df5b2808b04cf137297380b6099c7481f4a,1747872624.0,polymarket_polygon.ctfexchange_evt_orderfilled,0,14435256600956461523169994922369526133793986263085343330506586915623100183027,1999999,3278687,,side_0,DUNE_ONLY
0x0cb2ceea234b5983a21b51186d52aede1f85e242a519123508ea18ac53a561c2,0x8a275654e4040ecc8515589554fb1df5b2808b04cf137297380b6099c7481f4a,1747872624.0,polymarket_polygon.ctfexchange_evt_orderfilled,0,75733971725278593390564231138542512168823400487237894119484650583660636319558,1278688,3278687,,side_1,DUNE_ONLY
0x0cb2ceea234b5983a21b51186d52aede1f85e242a519123508ea18ac53a561c2,0x6d657878561adc4f2e876349b99bb2d11ae1f4cf8b2eca98d1e0e17940f99f5f,1747872630.0,polymarket_polygon.ctfexchange_evt_orderfilled,0,14435256600956461523169994922369526133793986263085343330506586915623100183027,14999998,24275481,,side_0,DUNE_ONLY
0x0cb2ceea234b5983a21b51186d52aede1f85e242a519123508ea18ac53a561c2,0x6d657878561adc4f2e876349b99bb2d11ae1f4cf8b2eca98d1e0e17940f99f5f,1747872630.0,polymarket_polygon.ctfexchange_evt_orderfilled,0,75733971725278593390564231138542512168823400487237894119484650583660636319558,4185883,11015481,,side_1,DUNE_ONLY
0x0cb2ceea234b5983a21b51186d52aede1f85e242a519123508ea18ac53a561c2,0x6d657878561adc4f2e876349b99bb2d11ae1f4cf8b2eca98d1e0e17940f99f5f,1747872630.0,polymarket_polygon.ctfexchange_evt_orderfilled,0,75733971725278593390564231138542512168823400487237894119484650583660636319558,3108400,8180000,,side_1,DUNE_ONLY
