condition_id,tx_hash,block_time,makerAssetId,takerAssetId,makerAmountFilled,takerAmountFilled,source_provenance,ordering_key
0x00e0e2e768260268c59fd8c43d77f771b19cf1d70ddfcf51c0198e4f58e0fc8e,0x8b04d8458f1a53923077f0d2589c85e70849688360db50c499c6404c1d30dfc1,2025-11-01 09:26:32.000 UTC,0,21742204404384600964734963657535225070638256333681125923801932947414927580237,49999999,151515150,polymarket_polygon.ctfexchange_evt_orderfilled,
0x00e0e2e768260268c59fd8c43d77f771b19cf1d70ddfcf51c0198e4f58e0fc8e,0x8b04d8458f1a53923077f0d2589c85e70849688360db50c499c6404c1d30dfc1,2025-11-01 09:26:32.000 UTC,0,29049922429446649461146694354483936502864436710335876981986601605122528969627,101515151,151515150,polymarket_polygon.ctfexchange_evt_orderfilled,
0x00e0e2e768260268c59fd8c43d77f771b19cf1d70ddfcf51c0198e4f58e0fc8e,0x72ce9af990aa0b47e769da529794ecd6a9a4b4306c4607e53b9decf2e3ce177c,2025-11-01 09:29:08.000 UTC,0,21742204404384600964734963657535225070638256333681125923801932947414927580237,1979999,5657141,polymarket_polygon.ctfexchange_evt_orderfilled,
0x00e0e2e768260268c59fd8c43d77f771b19cf1d70ddfcf51c0198e4f58e0fc8e,0x72ce9af990aa0b47e769da529794ecd6a9a4b4306c4607e53b9decf2e3ce177c,2025-11-01 09:29:08.000 UTC,0,29049922429446649461146694354483936502864436710335876981986601605122528969627,3677142,5657141,polymarket_polygon.ctfexchange_evt_orderfilled,
0x00e0e2e768260268c59fd8c43d77f771b19cf1d70ddfcf51c0198e4f58e0fc8e,0x95d0906b8f6a2d8ebb71bfbfe1a43ba0bc9dbd7f686f2d4910ce3c87a8911bc1,2025-11-01 09:29:08.000 UTC,0,29049922429446649461146694354483936502864436710335876981986601605122528969627,1999998,2985072,polymarket_polygon.ctfexchange_evt_orderfilled,
0x00e0e2e768260268c59fd8c43d77f771b19cf1d70ddfcf51c0198e4f58e0fc8e,0x95d0906b8f6a2d8ebb71bfbfe1a43ba0bc9dbd7f686f2d4910ce3c87a8911bc1,2025-11-01 09:29:08.000 UTC,0,21742204404384600964734963657535225070638256333681125923801932947414927580237,985074,2985072,polymarket_polygon.ctfexchange_evt_orderfilled,
0x00e0e2e768260268c59fd8c43d77f771b19cf1d70ddfcf51c0198e4f58e0fc8e,0x42c58373e8626b1857dec3df4d77dc39289759e6d9efac49c6328b4c3d9523ec,2025-11-01 09:29:06.000 UTC,0,21742204404384600964734963657535225070638256333681125923801932947414927580237,999999,3030302,polymarket_polygon.ctfexchange_evt_orderfilled,
0x00e0e2e768260268c59fd8c43d77f771b19cf1d70ddfcf51c0198e4f58e0fc8e,0x42c58373e8626b1857dec3df4d77dc39289759e6d9efac49c6328b4c3d9523ec,2025-11-01 09:29:06.000 UTC,0,29049922429446649461146694354483936502864436710335876981986601605122528969627,2030303,3030302,polymarket_polygon.ctfexchange_evt_orderfilled,
0x00e0e2e768260268c59fd8c43d77f771b19cf1d70ddfcf51c0198e4f58e0fc8e,0xbfb5e3418e257b1de8df938d110f728144772dc605413aceb33b44176d4587f7,2025-11-01 09:29:06.000 UTC,0,21742204404384600964734963657535225070638256333681125923801932947414927580237,49999999,148397713,polymarket_polygon.ctfexchange_evt_orderfilled,
0x00e0e2e768260268c59fd8c43d77f771b19cf1d70ddfcf51c0198e4f58e0fc8e,0xbfb5e3418e257b1de8df938d110f728144772dc605413aceb33b44176d4587f7,2025-11-01 09:29:06.000 UTC,0,29049922429446649461146694354483936502864436710335876981986601605122528969627,33434514,51437713,polymarket_polygon.ctfexchange_evt_orderfilled,
0x00e0e2e768260268c59fd8c43d77f771b19cf1d70ddfcf51c0198e4f58e0fc8e,0xbfb5e3418e257b1de8df938d110f728144772dc605413aceb33b44176d4587f7,2025-11-01 09:29:06.000 UTC,0,29049922429446649461146694354483936502864436710335876981986601605122528969627,64963200,96960000,polymarket_polygon.ctfexchange_evt_orderfilled,
0x00e0e2e768260268c59fd8c43d77f771b19cf1d70ddfcf51c0198e4f58e0fc8e,0x8397889c70a4a5a21ddfe4a53119e5ff00b322316a7b2f8270a0297c0d67fe0f,2025-11-01 09:29:10.000 UTC,0,21742204404384600964734963657535225070638256333681125923801932947414927580237,9999999,28571427,polymarket_polygon.ctfexchange_evt_orderfilled,
0x00e0e2e768260268c59fd8c43d77f771b19cf1d70ddfcf51c0198e4f58e0fc8e,0x8397889c70a4a5a21ddfe4a53119e5ff00b322316a7b2f8270a0297c0d67fe0f,2025-11-01 09:29:10.000 UTC,0,29049922429446649461146694354483936502864436710335876981986601605122528969627,18571428,28571427,polymarket_polygon.ctfexchange_evt_orderfilled,
0x00e0e2e768260268c59fd8c43d77f771b19cf1d70ddfcf51c0198e4f58e0fc8e,0xb565469f4bc965157efe6348da3806798c9172688aae4ad6ceb8c24a545aa1bb,2025-11-01 09:29:14.000 UTC,0,21742204404384600964734963657535225070638256333681125923801932947414927580237,10829000,30940000,polymarket_polygon.ctfexchange_evt_orderfilled,
0x00e0e2e768260268c59fd8c43d77f771b19cf1d70ddfcf51c0198e4f58e0fc8e,0xb565469f4bc965157efe6348da3806798c9172688aae4ad6ceb8c24a545aa1bb,2025-11-01 09:29:14.000 UTC,0,29049922429446649461146694354483936502864436710335876981986601605122528969627,20111000,30940000,polymarket_polygon.ctfexchange_evt_orderfilled,
0x00e0e2e768260268c59fd8c43d77f771b19cf1d70ddfcf51c0198e4f58e0fc8e,0x65b3465d9f176f05974a8f561db6dab7194efcead0d4cd847da464f80e3b326f,2025-11-01 09:29:18.000 UTC,0,21742204404384600964734963657535225070638256333681125923801932947414927580237,26999999,77142856,polymarket_polygon.ctfexchange_evt_orderfilled,
0x00e0e2e768260268c59fd8c43d77f771b19cf1d70ddfcf51c0198e4f58e0fc8e,0x65b3465d9f176f05974a8f561db6dab7194efcead0d4cd847da464f80e3b326f,2025-11-01 09:29:18.000 UTC,0,29049922429446649461146694354483936502864436710335876981986601605122528969627,50142857,77142856,polymarket_polygon.ctfexchange_evt_orderfilled,
0x00e0e2e768260268c59fd8c43d77f771b19cf1d70ddfcf51c0198e4f58e0fc8e,0x7feeda5427f1fe7cea7102ae066017cd1d1f570d127a785122f582a133472cd8,2025-11-01 09:29:18.000 UTC,0,21742204404384600964734963657535225070638256333681125923801932947414927580237,49999999,142857141,polymarket_polygon.ctfexchange_evt_orderfilled,
0x00e0e2e768260268c59fd8c43d77f771b19cf1d70ddfcf51c0198e4f58e0fc8e,0x7feeda5427f1fe7cea7102ae066017cd1d1f570d127a785122f582a133472cd8,2025-11-01 09:29:18.000 UTC,0,29049922429446649461146694354483936502864436710335876981986601605122528969627,92857142,142857141,polymarket_polygon.ctfexchange_evt_orderfilled,
0x00e0e2e768260268c59fd8c43d77f771b19cf1d70ddfcf51c0198e4f58e0fc8e,0xcb2533e7823f16e57ed8164a1770403fef7484a5c9468f9c213e8895096a97d8,2025-11-01 09:26:38.000 UTC,0,29049922429446649461146694354483936502864436710335876981986601605122528969627,499999998,726478258,polymarket_polygon.ctfexchange_evt_orderfilled,
0x00e0e2e768260268c59fd8c43d77f771b19cf1d70ddfcf51c0198e4f58e0fc8e,0xcb2533e7823f16e57ed8164a1770403fef7484a5c9468f9c213e8895096a97d8,2025-11-01 09:26:38.000 UTC,0,21742204404384600964734963657535225070638256333681125923801932947414927580237,185838260,599478258,polymarket_polygon.ctfexchange_evt_orderfilled,
0x00e0e2e768260268c59fd8c43d77f771b19cf1d70ddfcf51c0198e4f58e0fc8e,0xcb2533e7823f16e57ed8164a1770403fef7484a5c9468f9c213e8895096a97d8,2025-11-01 09:26:38.000 UTC,0,21742204404384600964734963657535225070638256333681125923801932947414927580237,40640000,127000000,polymarket_polygon.ctfexchange_evt_orderfilled,
0x00e0e2e768260268c59fd8c43d77f771b19cf1d70ddfcf51c0198e4f58e0fc8e,0x7138d7164f77b15155738c0e1fdca8cc020a366f2f6e0de22e124b650d18bf83,2025-11-01 09:26:46.000 UTC,0,21742204404384600964734963657535225070638256333681125923801932947414927580237,19999999,60606059,polymarket_polygon.ctfexchange_evt_orderfilled,
0x00e0e2e768260268c59fd8c43d77f771b19cf1d70ddfcf51c0198e4f58e0fc8e,0x7138d7164f77b15155738c0e1fdca8cc020a366f2f6e0de22e124b650d18bf83,2025-11-01 09:26:46.000 UTC,0,29049922429446649461146694354483936502864436710335876981986601605122528969627,40606060,60606059,polymarket_polygon.ctfexchange_evt_orderfilled,
0x00e0e2e768260268c59fd8c43d77f771b19cf1d70ddfcf51c0198e4f58e0fc8e,0x474f8dfe539b4f024ab3fb944475ec92ffd2b2ce682eadf64d735f05f2a2ca1e,2025-11-01 09:26:36.000 UTC,0,21742204404384600964734963657535225070638256333681125923801932947414927580237,4999999,15151514,polymarket_polygon.ctfexchange_evt_orderfilled,
0x00e0e2e768260268c59fd8c43d77f771b19cf1d70ddfcf51c0198e4f58e0fc8e,0x474f8dfe539b4f024ab3fb944475ec92ffd2b2ce682eadf64d735f05f2a2ca1e,2025-11-01 09:26:36.000 UTC,0,29049922429446649461146694354483936502864436710335876981986601605122528969627,10151515,15151514,polymarket_polygon.ctfexchange_evt_orderfilled,
0x00e0e2e768260268c59fd8c43d77f771b19cf1d70ddfcf51c0198e4f58e0fc8e,0x2ad176c5426911714fa22035466e9cffc4358aab78d93db0e51b89e3f99705d0,2025-11-01 09:26:44.000 UTC,0,21742204404384600964734963657535225070638256333681125923801932947414927580237,184519999,559151514,polymarket_polygon.ctfexchange_evt_orderfilled,
0x00e0e2e768260268c59fd8c43d77f771b19cf1d70ddfcf51c0198e4f58e0fc8e,0x2ad176c5426911714fa22035466e9cffc4358aab78d93db0e51b89e3f99705d0,2025-11-01 09:26:44.000 UTC,0,29049922429446649461146694354483936502864436710335876981986601605122528969627,374631515,559151514,polymarket_polygon.ctfexchange_evt_orderfilled,
0x00e0e2e768260268c59fd8c43d77f771b19cf1d70ddfcf51c0198e4f58e0fc8e,0xb63aac91b76b4b04624b933c9a9affd0bd9a8cb18065a83650507f0ed578e5eb,2025-11-01 09:26:44.000 UTC,0,29049922429446649461146694354483936502864436710335876981986601605122528969627,9999998,14492751,polymarket_polygon.ctfexchange_evt_orderfilled,
0x00e0e2e768260268c59fd8c43d77f771b19cf1d70ddfcf51c0198e4f58e0fc8e,0xb63aac91b76b4b04624b933c9a9affd0bd9a8cb18065a83650507f0ed578e5eb,2025-11-01 09:26:44.000 UTC,0,21742204404384600964734963657535225070638256333681125923801932947414927580237,4492753,14492751,polymarket_polygon.ctfexchange_evt_orderfilled,
0x00e0e2e768260268c59fd8c43d77f771b19cf1d70ddfcf51c0198e4f58e0fc8e,0x226fe208cc584c72e951604e3ba01d891d70cd63c7a9c8525b00d022b5a9f39a,2025-11-01 09:26:48.000 UTC,0,21742204404384600964734963657535225070638256333681125923801932947414927580237,19999999,60606059,polymarket_polygon.ctfexchange_evt_orderfilled,
0x00e0e2e768260268c59fd8c43d77f771b19cf1d70ddfcf51c0198e4f58e0fc8e,0x226fe208cc584c72e951604e3ba01d891d70cd63c7a9c8525b00d022b5a9f39a,2025-11-01 09:26:48.000 UTC,0,29049922429446649461146694354483936502864436710335876981986601605122528969627,40606060,60606059,polymarket_polygon.ctfexchange_evt_orderfilled,
0x00e0e2e768260268c59fd8c43d77f771b19cf1d70ddfcf51c0198e4f58e0fc8e,0x0aa8c3ba978dd5d63b9dba550c31321904cad04aaa54db2201a719424e2d3153,2025-11-01 09:26:48.000 UTC,0,21742204404384600964734963657535225070638256333681125923801932947414927580237,6600000,20000000,polymarket_polygon.ctfexchange_evt_orderfilled,
0x00e0e2e768260268c59fd8c43d77f771b19cf1d70ddfcf51c0198e4f58e0fc8e,0x0aa8c3ba978dd5d63b9dba550c31321904cad04aaa54db2201a719424e2d3153,2025-11-01 09:26:48.000 UTC,0,29049922429446649461146694354483936502864436710335876981986601605122528969627,13400000,20000000,polymarket_polygon.ctfexchange_evt_orderfilled,
0x00e0e2e768260268c59fd8c43d77f771b19cf1d70ddfcf51c0198e4f58e0fc8e,0x28c8623340f16f3dd91c28c849a331c5a56bf3fad376666a0381ab74b0f1d884,2025-11-01 09:26:42.000 UTC,0,21742204404384600964734963657535225070638256333681125923801932947414927580237,149999999,454545453,polymarket_polygon.ctfexchange_evt_orderfilled,
0x00e0e2e768260268c59fd8c43d77f771b19cf1d70ddfcf51c0198e4f58e0fc8e,0x28c8623340f16f3dd91c28c849a331c5a56bf3fad376666a0381ab74b0f1d884,2025-11-01 09:26:42.000 UTC,0,29049922429446649461146694354483936502864436710335876981986601605122528969627,304545454,454545453,polymarket_polygon.ctfexchange_evt_orderfilled,
0x00e0e2e768260268c59fd8c43d77f771b19cf1d70ddfcf51c0198e4f58e0fc8e,0xa4cb5ee6c1fd66a2f6ebcee45583f3a3bd30a6ddba7d9053b683a34c6e71baf8,2025-11-01 09:26:42.000 UTC,0,21742204404384600964734963657535225070638256333681125923801932947414927580237,2999999,9090908,polymarket_polygon.ctfexchange_evt_orderfilled,
0x00e0e2e768260268c59fd8c43d77f771b19cf1d70ddfcf51c0198e4f58e0fc8e,0xa4cb5ee6c1fd66a2f6ebcee45583f3a3bd30a6ddba7d9053b683a34c6e71baf8,2025-11-01 09:26:42.000 UTC,0,29049922429446649461146694354483936502864436710335876981986601605122528969627,6090909,9090908,polymarket_polygon.ctfexchange_evt_orderfilled,
0x00e0e2e768260268c59fd8c43d77f771b19cf1d70ddfcf51c0198e4f58e0fc8e,0x0ed71c31aab8b334e9206ee8411f4cf7d68d569f2ec8f3ecd45660eed95823d8,2025-11-01 09:28:10.000 UTC,0,21742204404384600964734963657535225070638256333681125923801932947414927580237,35000000,100000000,polymarket_polygon.ctfexchange_evt_orderfilled,
0x00e0e2e768260268c59fd8c43d77f771b19cf1d70ddfcf51c0198e4f58e0fc8e,0x0ed71c31aab8b334e9206ee8411f4cf7d68d569f2ec8f3ecd45660eed95823d8,2025-11-01 09:28:10.000 UTC,0,29049922429446649461146694354483936502864436710335876981986601605122528969627,65000000,100000000,polymarket_polygon.ctfexchange_evt_orderfilled,
0x00e0e2e768260268c59fd8c43d77f771b19cf1d70ddfcf51c0198e4f58e0fc8e,0x96e7e8bfacbe6d158766e022ecaacbb94b986efdb67a38c8053a575a384344ac,2025-11-01 09:28:18.000 UTC,0,29049922429446649461146694354483936502864436710335876981986601605122528969627,999999999,1480765587,polymarket_polygon.ctfexchange_evt_orderfilled,
0x00e0e2e768260268c59fd8c43d77f771b19cf1d70ddfcf51c0198e4f58e0fc8e,0x96e7e8bfacbe6d158766e022ecaacbb94b986efdb67a38c8053a575a384344ac,2025-11-01 09:28:18.000 UTC,0,21742204404384600964734963657535225070638256333681125923801932947414927580237,252385788,788705587,polymarket_polygon.ctfexchange_evt_orderfilled,
0x00e0e2e768260268c59fd8c43d77f771b19cf1d70ddfcf51c0198e4f58e0fc8e,0x96e7e8bfacbe6d158766e022ecaacbb94b986efdb67a38c8053a575a384344ac,2025-11-01 09:28:18.000 UTC,0,21742204404384600964734963657535225070638256333681125923801932947414927580237,9900000,30000000,polymarket_polygon.ctfexchange_evt_orderfilled,
0x00e0e2e768260268c59fd8c43d77f771b19cf1d70ddfcf51c0198e4f58e0fc8e,0x96e7e8bfacbe6d158766e022ecaacbb94b986efdb67a38c8053a575a384344ac,2025-11-01 09:28:18.000 UTC,0,21742204404384600964734963657535225070638256333681125923801932947414927580237,165000000,500000000,polymarket_polygon.ctfexchange_evt_orderfilled,
0x00e0e2e768260268c59fd8c43d77f771b19cf1d70ddfcf51c0198e4f58e0fc8e,0x96e7e8bfacbe6d158766e022ecaacbb94b986efdb67a38c8053a575a384344ac,2025-11-01 09:28:18.000 UTC,0,21742204404384600964734963657535225070638256333681125923801932947414927580237,41580000,126000000,polymarket_polygon.ctfexchange_evt_orderfilled,
0x00e0e2e768260268c59fd8c43d77f771b19cf1d70ddfcf51c0198e4f58e0fc8e,0x96e7e8bfacbe6d158766e022ecaacbb94b986efdb67a38c8053a575a384344ac,2025-11-01 09:28:18.000 UTC,0,21742204404384600964734963657535225070638256333681125923801932947414927580237,8580000,26000000,polymarket_polygon.ctfexchange_evt_orderfilled,
0x00e0e2e768260268c59fd8c43d77f771b19cf1d70ddfcf51c0198e4f58e0fc8e,0x96e7e8bfacbe6d158766e022ecaacbb94b986efdb67a38c8053a575a384344ac,2025-11-01 09:28:18.000 UTC,0,21742204404384600964734963657535225070638256333681125923801932947414927580237,3319800,10060000,polymarket_polygon.ctfexchange_evt_orderfilled,
0x00e0e2e768260268c59fd8c43d77f771b19cf1d70ddfcf51c0198e4f58e0fc8e,0x33e1d1576778c88f93691c5fcf1bc848e0b5fbaa83b8933bdc0ed157653e230c,2025-11-01 09:28:18.000 UTC,0,29049922429446649461146694354483936502864436710335876981986601605122528969627,27219998,40626863,polymarket_polygon.ctfexchange_evt_orderfilled,
0x00e0e2e768260268c59fd8c43d77f771b19cf1d70ddfcf51c0198e4f58e0fc8e,0x33e1d1576778c88f93691c5fcf1bc848e0b5fbaa83b8933bdc0ed157653e230c,2025-11-01 09:28:18.000 UTC,0,21742204404384600964734963657535225070638256333681125923801932947414927580237,13406865,40626863,polymarket_polygon.ctfexchange_evt_orderfilled,
0x00e0e2e768260268c59fd8c43d77f771b19cf1d70ddfcf51c0198e4f58e0fc8e,0x378d5a5438aca8cf010e8b8d39a1de0ec756bdce11f2d32505ebbaa845e26817,2025-11-01 09:28:12.000 UTC,0,21742204404384600964734963657535225070638256333681125923801932947414927580237,999999,2857141,polymarket_polygon.ctfexchange_evt_orderfilled,
0x00e0e2e768260268c59fd8c43d77f771b19cf1d70ddfcf51c0198e4f58e0fc8e,0x378d5a5438aca8cf010e8b8d39a1de0ec756bdce11f2d32505ebbaa845e26817,2025-11-01 09:28:12.000 UTC,0,29049922429446649461146694354483936502864436710335876981986601605122528969627,1857142,2857141,polymarket_polygon.ctfexchange_evt_orderfilled,
0x00e0e2e768260268c59fd8c43d77f771b19cf1d70ddfcf51c0198e4f58e0fc8e,0x3f8a6329f4ee9ec67683452a672b4766000015eac4f6116f4829c0edd5b322e7,2025-11-01 09:28:06.000 UTC,0,29049922429446649461146694354483936502864436710335876981986601605122528969627,20999998,31343281,polymarket_polygon.ctfexchange_evt_orderfilled,
0x00e0e2e768260268c59fd8c43d77f771b19cf1d70ddfcf51c0198e4f58e0fc8e,0x3f8a6329f4ee9ec67683452a672b4766000015eac4f6116f4829c0edd5b322e7,2025-11-01 09:28:06.000 UTC,0,21742204404384600964734963657535225070638256333681125923801932947414927580237,10343283,31343281,polymarket_polygon.ctfexchange_evt_orderfilled,
0x00e0e2e768260268c59fd8c43d77f771b19cf1d70ddfcf51c0198e4f58e0fc8e,0x15f081b37328a47ea6748353ec1c328ec1acfa2198eec5e078b7493c8437d707,2025-11-01 09:28:16.000 UTC,0,21742204404384600964734963657535225070638256333681125923801932947414927580237,76959999,214396110,polymarket_polygon.ctfexchange_evt_orderfilled,
0x00e0e2e768260268c59fd8c43d77f771b19cf1d70ddfcf51c0198e4f58e0fc8e,0x15f081b37328a47ea6748353ec1c328ec1acfa2198eec5e078b7493c8437d707,2025-11-01 09:28:16.000 UTC,21742204404384600964734963657535225070638256333681125923801932947414927580237,0,192136110,69168999,polymarket_polygon.ctfexchange_evt_orderfilled,
0x00e0e2e768260268c59fd8c43d77f771b19cf1d70ddfcf51c0198e4f58e0fc8e,0x15f081b37328a47ea6748353ec1c328ec1acfa2198eec5e078b7493c8437d707,2025-11-01 09:28:16.000 UTC,0,29049922429446649461146694354483936502864436710335876981986601605122528969627,14469000,22260000,polymarket_polygon.ctfexchange_evt_orderfilled,
0x00e0e2e768260268c59fd8c43d77f771b19cf1d70ddfcf51c0198e4f58e0fc8e,0x0434aaddc9da78326d669239c14f2844500b112e8628dcd11a44a1192c4549f0,2025-11-01 09:28:08.000 UTC,0,21742204404384600964734963657535225070638256333681125923801932947414927580237,9999999,28571427,polymarket_polygon.ctfexchange_evt_orderfilled,
0x00e0e2e768260268c59fd8c43d77f771b19cf1d70ddfcf51c0198e4f58e0fc8e,0x0434aaddc9da78326d669239c14f2844500b112e8628dcd11a44a1192c4549f0,2025-11-01 09:28:08.000 UTC,0,29049922429446649461146694354483936502864436710335876981986601605122528969627,16166428,24871427,polymarket_polygon.ctfexchange_evt_orderfilled,
0x00e0e2e768260268c59fd8c43d77f771b19cf1d70ddfcf51c0198e4f58e0fc8e,0x0434aaddc9da78326d669239c14f2844500b112e8628dcd11a44a1192c4549f0,2025-11-01 09:28:08.000 UTC,0,29049922429446649461146694354483936502864436710335876981986601605122528969627,2405000,3700000,polymarket_polygon.ctfexchange_evt_orderfilled,
0x00e0e2e768260268c59fd8c43d77f771b19cf1d70ddfcf51c0198e4f58e0fc8e,0x862f95cfd759bf52b8fab905cb19372ffdb1727f3aa77b96071f9a3f8e41803c,2025-11-01 09:28:08.000 UTC,0,21742204404384600964734963657535225070638256333681125923801932947414927580237,99999999,285714284,polymarket_polygon.ctfexchange_evt_orderfilled,
0x00e0e2e768260268c59fd8c43d77f771b19cf1d70ddfcf51c0198e4f58e0fc8e,0x862f95cfd759bf52b8fab905cb19372ffdb1727f3aa77b96071f9a3f8e41803c,2025-11-01 09:28:08.000 UTC,0,29049922429446649461146694354483936502864436710335876981986601605122528969627,185714285,285714284,polymarket_polygon.ctfexchange_evt_orderfilled,
0x00e0e2e768260268c59fd8c43d77f771b19cf1d70ddfcf51c0198e4f58e0fc8e,0x4a1de310cb7ed6ef8754ce1d629ffe0bbde9c7fd4f3401d19ec4ff0da1600993,2025-11-01 09:25:06.000 UTC,0,29049922429446649461146694354483936502864436710335876981986601605122528969627,999999,1428570,polymarket_polygon.ctfexchange_evt_orderfilled,
0x00e0e2e768260268c59fd8c43d77f771b19cf1d70ddfcf51c0198e4f58e0fc8e,0x4a1de310cb7ed6ef8754ce1d629ffe0bbde9c7fd4f3401d19ec4ff0da1600993,2025-11-01 09:25:06.000 UTC,0,21742204404384600964734963657535225070638256333681125923801932947414927580237,428571,1428570,polymarket_polygon.ctfexchange_evt_orderfilled,
0x00e0e2e768260268c59fd8c43d77f771b19cf1d70ddfcf51c0198e4f58e0fc8e,0x491bdf6b0e233f38d7f904c6831c01ec6d0178849bfcd229d131c02e62c616d7,2025-11-01 09:25:06.000 UTC,0,29049922429446649461146694354483936502864436710335876981986601605122528969627,4999999,7142856,polymarket_polygon.ctfexchange_evt_orderfilled,
0x00e0e2e768260268c59fd8c43d77f771b19cf1d70ddfcf51c0198e4f58e0fc8e,0x491bdf6b0e233f38d7f904c6831c01ec6d0178849bfcd229d131c02e62c616d7,2025-11-01 09:25:06.000 UTC,0,21742204404384600964734963657535225070638256333681125923801932947414927580237,2142857,7142856,polymarket_polygon.ctfexchange_evt_orderfilled,
0x00e0e2e768260268c59fd8c43d77f771b19cf1d70ddfcf51c0198e4f58e0fc8e,0x9dba5a60388e74bc63f305e070dc675555f768bd3b4c40558ce0125cbb266042,2025-11-01 09:25:08.000 UTC,0,21742204404384600964734963657535225070638256333681125923801932947414927580237,18600000,60000000,polymarket_polygon.ctfexchange_evt_orderfilled,
0x00e0e2e768260268c59fd8c43d77f771b19cf1d70ddfcf51c0198e4f58e0fc8e,0x9dba5a60388e74bc63f305e070dc675555f768bd3b4c40558ce0125cbb266042,2025-11-01 09:25:08.000 UTC,0,29049922429446649461146694354483936502864436710335876981986601605122528969627,41400000,60000000,polymarket_polygon.ctfexchange_evt_orderfilled,
0x00e0e2e768260268c59fd8c43d77f771b19cf1d70ddfcf51c0198e4f58e0fc8e,0xd5716931d013a0a2643ccadae1dbd2e0cb41e410c15e48036676d8b2056a7860,2025-11-01 09:25:08.000 UTC,0,21742204404384600964734963657535225070638256333681125923801932947414927580237,999999,3225805,polymarket_polygon.ctfexchange_evt_orderfilled,
0x00e0e2e768260268c59fd8c43d77f771b19cf1d70ddfcf51c0198e4f58e0fc8e,0xd5716931d013a0a2643ccadae1dbd2e0cb41e410c15e48036676d8b2056a7860,2025-11-01 09:25:08.000 UTC,0,29049922429446649461146694354483936502864436710335876981986601605122528969627,2225806,3225805,polymarket_polygon.ctfexchange_evt_orderfilled,
0x00e0e2e768260268c59fd8c43d77f771b19cf1d70ddfcf51c0198e4f58e0fc8e,0x4934460ebc1dd9e7531b8dd54585bb31d9f4cc2c3b4ad16cab420b024441c6ae,2025-11-01 09:25:08.000 UTC,0,29049922429446649461146694354483936502864436710335876981986601605122528969627,151830000,216900000,polymarket_polygon.ctfexchange_evt_orderfilled,
0x00e0e2e768260268c59fd8c43d77f771b19cf1d70ddfcf51c0198e4f58e0fc8e,0x4934460ebc1dd9e7531b8dd54585bb31d9f4cc2c3b4ad16cab420b024441c6ae,2025-11-01 09:25:08.000 UTC,0,21742204404384600964734963657535225070638256333681125923801932947414927580237,65070000,216900000,polymarket_polygon.ctfexchange_evt_orderfilled,
0x00e0e2e768260268c59fd8c43d77f771b19cf1d70ddfcf51c0198e4f58e0fc8e,0xee56444128266f3e5d0e4bd4e9f10043c894b8227e75abf4f95ad1484b064df6,2025-11-01 09:25:14.000 UTC,0,21742204404384600964734963657535225070638256333681125923801932947414927580237,3720000,12000000,polymarket_polygon.ctfexchange_evt_orderfilled,
0x00e0e2e768260268c59fd8c43d77f771b19cf1d70ddfcf51c0198e4f58e0fc8e,0xee56444128266f3e5d0e4bd4e9f10043c894b8227e75abf4f95ad1484b064df6,2025-11-01 09:25:14.000 UTC,0,29049922429446649461146694354483936502864436710335876981986601605122528969627,8280000,12000000,polymarket_polygon.ctfexchange_evt_orderfilled,
0x00e0e2e768260268c59fd8c43d77f771b19cf1d70ddfcf51c0198e4f58e0fc8e,0x31c801a397eef285ba018e85900c2c5dbf638dda59e51dc5737754ba0c59cb95,2025-11-01 09:25:14.000 UTC,0,29049922429446649461146694354483936502864436710335876981986601605122528969627,9999999,14285713,polymarket_polygon.ctfexchange_evt_orderfilled,
0x00e0e2e768260268c59fd8c43d77f771b19cf1d70ddfcf51c0198e4f58e0fc8e,0x31c801a397eef285ba018e85900c2c5dbf638dda59e51dc5737754ba0c59cb95,2025-11-01 09:25:14.000 UTC,0,21742204404384600964734963657535225070638256333681125923801932947414927580237,4285714,14285713,polymarket_polygon.ctfexchange_evt_orderfilled,
0x00e0e2e768260268c59fd8c43d77f771b19cf1d70ddfcf51c0198e4f58e0fc8e,0x3aa87e42077941d6fd9febc09785abf44cf2c4ef27ef1117171be5da3801cad7,2025-11-01 09:25:14.000 UTC,0,21742204404384600964734963657535225070638256333681125923801932947414927580237,999999,3225805,polymarket_polygon.ctfexchange_evt_orderfilled,
0x00e0e2e768260268c59fd8c43d77f771b19cf1d70ddfcf51c0198e4f58e0fc8e,0x3aa87e42077941d6fd9febc09785abf44cf2c4ef27ef1117171be5da3801cad7,2025-11-01 09:25:14.000 UTC,0,29049922429446649461146694354483936502864436710335876981986601605122528969627,2225806,3225805,polymarket_polygon.ctfexchange_evt_orderfilled,
0x00e0e2e768260268c59fd8c43d77f771b19cf1d70ddfcf51c0198e4f58e0fc8e,0x2c59176ca682ecda31b0823fd486f44da810814f70e3df01ff04588864d514db,2025-11-01 09:25:12.000 UTC,0,21742204404384600964734963657535225070638256333681125923801932947414927580237,199999999,645161289,polymarket_polygon.ctfexchange_evt_orderfilled,
0x00e0e2e768260268c59fd8c43d77f771b19cf1d70ddfcf51c0198e4f58e0fc8e,0x2c59176ca682ecda31b0823fd486f44da810814f70e3df01ff04588864d514db,2025-11-01 09:25:12.000 UTC,0,29049922429446649461146694354483936502864436710335876981986601605122528969627,445161290,645161289,polymarket_polygon.ctfexchange_evt_orderfilled,
